time,asset,scope,active_power,active_energy
2021-08-15 10:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,21477.02,62073000.0
2021-08-15 10:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,8822.49,62075000.0
2021-08-15 10:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,3400.29,62076000.0
2021-08-15 10:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,1474.89,62076000.0
2021-08-15 11:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,197.43,62076000.0
2021-08-15 11:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,62076000.0
2021-08-15 11:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,62076000.0
2021-08-15 11:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 12:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 12:15:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 12:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 12:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 13:00:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 13:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 13:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 13:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 14:00:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 14:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 14:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 14:45:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 15:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 15:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 15:30:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 15:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 16:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 16:15:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 17:00:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 17:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 17:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 17:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 18:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 18:15:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 18:30:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 18:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 19:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 19:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 19:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 19:45:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 20:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 20:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 20:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 20:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 21:00:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 21:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 21:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 21:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 22:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 22:15:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-15 22:30:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,62076000.0
2021-08-15 22:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,614.56,62076000.0
2021-08-15 23:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,1919.03,62077000.0
2021-08-15 23:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,3303.11,62077000.0
2021-08-15 23:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,5902.97,62079000.0
2021-08-15 23:45:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,9990.92,62081000.0
2021-08-16 00:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,15539.44,62085000.0
2021-08-16 00:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,21824.77,62091000.0
2021-08-16 00:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,28705.12,62098000.0
2021-08-16 00:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,35642.25,62107000.0
2021-08-16 01:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,42925.86,62118000.0
2021-08-16 01:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,50020.96,62130000.0
2021-08-16 01:30:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,56459.45,62144000.0
2021-08-16 01:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,62639.37,62160000.0
2021-08-16 02:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,67960.66,62177000.0
2021-08-16 02:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,73269.62,62194000.0
2021-08-16 02:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,78633.59,62213000.0
2021-08-16 02:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,84478.27,62233000.0
2021-08-16 03:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,90211.2,62255000.0
2021-08-16 03:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,97136.45,62278000.0
2021-08-16 03:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,99378.76,62302000.0
2021-08-16 03:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,90972.19,62323000.0
2021-08-16 04:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,99998.3,62347000.0
2021-08-16 04:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,86792.08,62368000.0
2021-08-16 04:30:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,51551.96,62380000.0
2021-08-16 04:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,55061.68,62394000.0
2021-08-16 05:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,75808.11,62413000.0
2021-08-16 05:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,100001.48,62438000.0
2021-08-16 05:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,51977.88,62451000.0
2021-08-16 05:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,40707.57,62461000.0
2021-08-16 06:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,76305.25,62480000.0
2021-08-16 06:15:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,42345.59,62491000.0
2021-08-16 06:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,74258.92,62509000.0
2021-08-16 06:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,21204.18,62514000.0
2021-08-16 07:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,49151.91,62527000.0
2021-08-16 07:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,96760.88,62551000.0
2021-08-16 07:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,67442.68,62568000.0
2021-08-16 07:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,30582.06,62575000.0
2021-08-16 08:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,34729.35,62584000.0
2021-08-16 08:15:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,33107.81,62592000.0
2021-08-16 08:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,12858.2,62596000.0
2021-08-16 08:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,12999.86,62599000.0
2021-08-16 09:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,9988.28,62601000.0
2021-08-16 09:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,23518.44,62607000.0
2021-08-16 09:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,7540.14,62609000.0
2021-08-16 09:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,6826.61,62611000.0
2021-08-16 10:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,5873.64,62612000.0
2021-08-16 10:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,6392.08,62614000.0
2021-08-16 10:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,1188.76,62614000.0
2021-08-16 10:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,58.03,62614000.0
2021-08-16 11:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,62614000.0
2021-08-16 11:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,62614000.0
2021-08-16 11:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,62614000.0
2021-08-16 11:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 12:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 12:15:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 12:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 12:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 13:00:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 13:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 13:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 13:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 14:00:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 14:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 14:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 14:45:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 15:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 15:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 15:30:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 15:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 16:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 16:15:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 17:00:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 17:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 17:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 17:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 18:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 18:15:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 18:30:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 18:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 19:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 19:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 19:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 19:45:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 20:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 20:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 20:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 20:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 21:00:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 21:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 21:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 21:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 22:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 22:15:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 22:30:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,90.63,62614000.0
2021-08-16 22:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,948.45,62614000.0
2021-08-16 23:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,3646.08,62615000.0
2021-08-16 23:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,6064.82,62617000.0
2021-08-16 23:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,9382.19,62619000.0
2021-08-16 23:45:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,11685.44,62622000.0
2021-08-17 00:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,17257.03,62626000.0
2021-08-17 00:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,21256.78,62632000.0
2021-08-17 00:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,29423.43,62639000.0
2021-08-17 00:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,32617.92,62647000.0
2021-08-17 01:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,36909.83,62656000.0
2021-08-17 01:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,43555.73,62667000.0
2021-08-17 01:30:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,52245.67,62680000.0
2021-08-17 01:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,60473.04,62695000.0
2021-08-17 02:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,64407.85,62711000.0
2021-08-17 02:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,70158.24,62728000.0
2021-08-17 02:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,73661.96,62745000.0
2021-08-17 02:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,80923.7,62765000.0
2021-08-17 03:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,86608.67,62785000.0
2021-08-17 03:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,93040.11,62808000.0
2021-08-17 03:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,97122.6,62832000.0
2021-08-17 03:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,82361.39,62852000.0
2021-08-17 04:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,99415.29,62877000.0
2021-08-17 04:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,99533.15,62902000.0
2021-08-17 04:30:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,78198.82,62922000.0
2021-08-17 04:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,92180.08,62945000.0
2021-08-17 05:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,90636.67,62967000.0
2021-08-17 05:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,55164.58,62981000.0
2021-08-17 05:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,55908.64,62995000.0
2021-08-17 05:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,77455.48,63015000.0
2021-08-17 06:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,99992.48,63040000.0
2021-08-17 06:15:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,71767.27,63058000.0
2021-08-17 06:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,98649.36,63082000.0
2021-08-17 06:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,63302.8,63098000.0
2021-08-17 07:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,17584.04,63102000.0
2021-08-17 07:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,49642.67,63115000.0
2021-08-17 07:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,89682.79,63137000.0
2021-08-17 07:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,83685.63,63158000.0
2021-08-17 08:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,42442.93,63169000.0
2021-08-17 08:15:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,17291.4,63173000.0
2021-08-17 08:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,25834.75,63180000.0
2021-08-17 08:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,12665.97,63183000.0
2021-08-17 09:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,10977.76,63185000.0
2021-08-17 09:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,10036.13,63188000.0
2021-08-17 09:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,7138.41,63190000.0
2021-08-17 09:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,4463.81,63191000.0
2021-08-17 10:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,2803.03,63192000.0
2021-08-17 10:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,2089.71,63192000.0
2021-08-17 10:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,407.44,63192000.0
2021-08-17 10:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,63192000.0
2021-08-17 11:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,63192000.0
2021-08-17 11:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,63192000.0
2021-08-17 11:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,63192000.0
2021-08-17 11:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 12:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 12:15:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 12:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 12:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 13:00:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 13:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 13:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 13:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 14:00:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 14:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 14:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 14:45:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 15:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 15:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 15:30:16+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 15:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
